r,completed_steps,s,u,t,kl_to_path,kl_to_target,mean_x1,mean_x2,var_x1,var_x2,mean_guidance,eta,n_steps
1.0,5833.0,0.5833,0.5833,0.5833,0.13623908162117004,0.8344507217407227,-0.0019484146032482386,0.029251703992486,1.0459973812103271,0.8261415362358093,1.8151845932006836,0.0001,10000.0
1.0,6250.0,0.625,0.625,0.625,0.17340907454490662,0.7982372641563416,-0.0024301274679601192,0.03005131706595421,1.0957680940628052,0.8231360912322998,1.8208671808242798,0.0001,10000.0
1.0,6667.0,0.6667000000000001,0.6667000000000001,0.6667000000000001,0.21222269535064697,0.7516090273857117,-0.0006906311609782279,0.032199595123529434,1.1571362018585205,0.8166002631187439,1.8273053169250488,0.0001,10000.0
1.0,7083.0,0.7083,0.7083,0.7083,0.2604021430015564,0.7090845108032227,0.0002841788518708199,0.031896255910396576,1.2218459844589233,0.8174464106559753,1.8353443145751953,0.0001,10000.0
1.0,7500.0,0.75,0.75,0.75,0.3070771098136902,0.6603744029998779,0.0007843920611776412,0.03144283965229988,1.2983481884002686,0.8135610818862915,1.8441412448883057,0.0001,10000.0
1.0,7917.0,0.7917000000000001,0.7917000000000001,0.7917000000000001,0.3519972264766693,0.6124002933502197,0.0016253754729405046,0.033527325838804245,1.3789684772491455,0.8100910782814026,1.8532778024673462,0.0001,10000.0
1.0,8333.0,0.8333,0.8333,0.8333,0.3898118734359741,0.5648710131645203,0.0011312267743051052,0.035477880388498306,1.4696698188781738,0.8049322366714478,1.863408088684082,0.0001,10000.0
1.0,8750.0,0.875,0.875,0.875,0.4143136739730835,0.5168443322181702,0.0008831825107336044,0.03665972873568535,1.5666273832321167,0.8007735013961792,1.8744549751281738,0.0001,10000.0
1.0,9167.0,0.9167000000000001,0.9167000000000001,0.9167000000000001,0.4211121201515198,0.4688452482223511,0.0011810512514784932,0.03694106265902519,1.6692686080932617,0.7984469532966614,1.8864961862564087,0.0001,10000.0
1.0,9583.0,0.9583,0.9583,0.9583,0.41424402594566345,0.4276595115661621,0.00027265699463896453,0.038375746458768845,1.7730478048324585,0.7984383702278137,1.8988152742385864,0.0001,10000.0
1.0,10000.0,1.0,1.0,1.0,0.3890632092952728,0.3890632092952728,0.0006499027949757874,0.03813055157661438,1.8771121501922607,0.7968246340751648,1.9109987020492554,0.0001,10000.0
2.0,0.0,0.0,0.0,0.0,0.08958488702774048,0.8982871770858765,-8.56628394103609e-05,-0.002894688630476594,0.9977625608444214,0.992104709148407,1.835579752922058,0.0001,20000.0
2.0,833.0,0.0833,0.04165,0.04165,0.07955954968929291,0.9192520380020142,-3.877593917422928e-05,0.003037252463400364,0.9634789824485779,0.9521912336349487,1.8250842094421387,0.0001,20000.0
2.0,1667.0,0.16670000000000001,0.08335000000000001,0.08335000000000001,0.07159663736820221,0.935691237449646,0.0028694276697933674,0.00789031945168972,0.9364174008369446,0.9212973713874817,1.8169971704483032,0.0001,20000.0
2.0,2500.0,0.25,0.125,0.125,0.06562118232250214,0.952004075050354,0.0025237025693058968,0.014169386588037014,0.9103018641471863,0.8922772407531738,1.8091130256652832,0.0001,20000.0
2.0,3333.0,0.33330000000000004,0.16665000000000002,0.16665000000000002,0.06061280518770218,0.9602993726730347,0.0034091591369360685,0.019026843830943108,0.8944098949432373,0.8693916201591492,1.8035050630569458,0.0001,20000.0
2.0,4167.0,0.4167,0.20835,0.20835,0.05898388475179672,0.966375470161438,0.0025438894517719746,0.02332434058189392,0.8870081305503845,0.8488085269927979,1.7992615699768066,0.0001,20000.0
2.0,5000.0,0.5,0.25,0.25,0.056484632194042206,0.9675620794296265,0.0007796710706315935,0.028111902996897697,0.8828022480010986,0.8371484279632568,1.7967571020126343,0.0001,20000.0
2.0,5833.0,0.5833,0.29165,0.29165,0.054731983691453934,0.9666754007339478,-0.000272141071036458,0.028883257880806923,0.881305992603302,0.8218530416488647,1.794385313987732,0.0001,20000.0
2.0,6667.0,0.6667000000000001,0.33335000000000004,0.33335000000000004,0.055383287370204926,0.9622151255607605,-0.0005506867892108858,0.03309491276741028,0.8864459991455078,0.8126317262649536,1.7934656143188477,0.0001,20000.0
2.0,7500.0,0.75,0.375,0.375,0.05717674642801285,0.9512873888015747,0.00025053598801605403,0.03549380600452423,0.8992726802825928,0.8050991892814636,1.7938326597213745,0.0001,20000.0
2.0,8333.0,0.8333,0.41665,0.41665,0.06273705512285233,0.9321896433830261,-0.0005571209476329386,0.03644581139087677,0.9227060079574585,0.7993066310882568,1.7956846952438354,0.0001,20000.0
2.0,9167.0,0.9167000000000001,0.45835000000000004,0.45835000000000004,0.07005469501018524,0.9064874649047852,-3.260444646002725e-05,0.03895260766148567,0.9523130655288696,0.7959221005439758,1.7987147569656372,0.0001,20000.0
2.0,10000.0,1.0,0.5,0.5,0.08127886056900024,0.8712717890739441,0.0007670722552575171,0.040068045258522034,0.9955930709838867,0.7930072546005249,1.803452730178833,0.0001,20000.0
2.0,10833.0,1.0833000000000002,0.5416500000000001,0.5416500000000001,0.0948839858174324,0.8256078958511353,0.0017970288172364235,0.041751448065042496,1.0516413450241089,0.7893344759941101,1.8097243309020996,0.0001,20000.0
2.0,11667.0,1.1667,0.58335,0.58335,0.1151251494884491,0.773373007774353,0.00030891021015122533,0.044697221368551254,1.1231422424316406,0.7847250699996948,1.817664623260498,0.0001,20000.0
2.0,12500.0,1.25,0.625,0.625,0.13914793729782104,0.7152299880981445,-1.421850174665451e-05,0.043685827404260635,1.21138596534729,0.7854514718055725,1.828489065170288,0.0001,20000.0
2.0,13333.0,1.3333000000000002,0.6666500000000001,0.6666500000000001,0.16973932087421417,0.6600943803787231,0.0015374859794974327,0.04693819209933281,1.3037508726119995,0.7846213579177856,1.839330792427063,0.0001,20000.0
2.0,14167.0,1.4167,0.70835,0.70835,0.19760629534721375,0.5945597887039185,0.00029759982135146856,0.04856221005320549,1.4187817573547363,0.7830365896224976,1.8528707027435303,0.0001,20000.0
2.0,15000.0,1.5,0.75,0.75,0.22461485862731934,0.529795229434967,-0.0022650884930044413,0.04962271451950073,1.5423296689987183,0.7837439775466919,1.867902159690857,0.0001,20000.0
2.0,15833.0,1.5833000000000002,0.7916500000000001,0.7916500000000001,0.24560213088989258,0.4633888602256775,-0.0026979290414601564,0.05109982192516327,1.6880968809127808,0.7834465503692627,1.8852399587631226,0.0001,20000.0
2.0,16667.0,1.6667,0.83335,0.83335,0.2620578408241272,0.4039248824119568,-0.0007050365093164146,0.051416389644145966,1.8417022228240967,0.7817486524581909,1.9033784866333008,0.0001,20000.0
2.0,17500.0,1.75,0.875,0.875,0.2680501341819763,0.3486109972000122,-0.0013317620614543557,0.05447835475206375,1.998531460762024,0.780795156955719,1.9217430353164673,0.0001,20000.0
2.0,18333.0,1.8333000000000002,0.9166500000000001,0.9166500000000001,0.26171717047691345,0.2978259027004242,0.00030013054492883384,0.053581662476062775,2.1681108474731445,0.7773886919021606,1.9413303136825562,0.0001,20000.0
2.0,19167.0,1.9167,0.95835,0.95835,0.2456764280796051,0.2553938031196594,-0.0008291222038678825,0.05514156073331833,2.3353092670440674,0.7764555215835571,1.960828423500061,0.0001,20000.0
2.0,20000.0,2.0,1.0,1.0,0.21946124732494354,0.21946124732494354,-0.0008929878240451217,0.05536399781703949,2.4972360134124756,0.776454508304596,1.9797290563583374,0.0001,20000.0
4.0,0.0,0.0,0.0,0.0,0.08958488702774048,0.8982871770858765,-8.56628394103609e-05,-0.002894688630476594,0.9977625608444214,0.992104709148407,1.835579752922058,0.0001,40000.0
4.0,1667.0,0.16670000000000001,0.041675000000000004,0.041675000000000004,0.07171645760536194,0.9278364777565002,0.001072616083547473,0.010102728381752968,0.9403502345085144,0.9208475947380066,1.8173829317092896,0.0001,40000.0
4.0,3333.0,0.33330000000000004,0.08332500000000001,0.08332500000000001,0.06301353126764297,0.9561833143234253,-0.0026627029292285442,0.021109556779265404,0.9007747769355774,0.8670849800109863,1.8039206266403198,0.0001,40000.0
4.0,5000.0,0.5,0.125,0.125,0.05681605637073517,0.9761059284210205,-0.003813675371930003,0.029903778806328773,0.8714316487312317,0.8335687518119812,1.7948490381240845,0.0001,40000.0
4.0,6667.0,0.6667000000000001,0.16667500000000002,0.16667500000000002,0.052679628133773804,0.9850744605064392,-0.004516392480581999,0.03548523038625717,0.855320394039154,0.8131213188171387,1.789603352546692,0.0001,40000.0
4.0,8333.0,0.8333,0.208325,0.208325,0.052049241960048676,0.9904304146766663,-0.005714147351682186,0.03770942613482475,0.8483386039733887,0.7959855198860168,1.7861868143081665,0.0001,40000.0
4.0,10000.0,1.0,0.25,0.25,0.05234888195991516,0.9924516081809998,-0.0017219361616298556,0.04336806386709213,0.8466145992279053,0.7876332998275757,1.7842658758163452,0.0001,40000.0
4.0,11667.0,1.1667,0.291675,0.291675,0.05300547182559967,0.9837901592254639,-0.0009559767786413431,0.04376983270049095,0.8599992394447327,0.7834247946739197,1.7851674556732178,0.0001,40000.0
4.0,13333.0,1.3333000000000002,0.33332500000000004,0.33332500000000004,0.052528589963912964,0.9655150175094604,-0.0004823630442842841,0.045038171112537384,0.8779840469360352,0.7791374325752258,1.7867093086242676,0.0001,40000.0
4.0,15000.0,1.5,0.375,0.375,0.054925426840782166,0.9369041919708252,-0.0004798241425305605,0.047981102019548416,0.9129081964492798,0.7746235132217407,1.7900594472885132,0.0001,40000.0
4.0,16667.0,1.6667,0.416675,0.416675,0.057324931025505066,0.9043295979499817,-0.0012304297415539622,0.05055001750588417,0.9524728059768677,0.7779051065444946,1.7951687574386597,0.0001,40000.0
4.0,18333.0,1.8333000000000002,0.45832500000000004,0.45832500000000004,0.06268903613090515,0.8605787754058838,-0.001477262587286532,0.05032654106616974,1.010410189628601,0.7723658084869385,1.801419973373413,0.0001,40000.0
4.0,20000.0,2.0,0.5,0.5,0.06987133622169495,0.8072777390480042,0.0006431502988561988,0.05170489102602005,1.0824952125549316,0.7754824161529541,1.810504674911499,0.0001,40000.0
4.0,21667.0,2.1667,0.541675,0.541675,0.07867862284183502,0.7431288957595825,-0.002118078526109457,0.05449069291353226,1.1781080961227417,0.7813975811004639,1.8227983713150024,0.0001,40000.0
4.0,23333.0,2.3333,0.583325,0.583325,0.08864151686429977,0.6725044250488281,-0.00045419784146361053,0.05603034049272537,1.2892308235168457,0.7776430249214172,1.8356661796569824,0.0001,40000.0
4.0,25000.0,2.5,0.625,0.625,0.10061119496822357,0.5973408222198486,0.0010590697638690472,0.05671126767992973,1.4232368469238281,0.7812615633010864,1.8523718118667603,0.0001,40000.0
4.0,26667.0,2.6667,0.666675,0.666675,0.11516222357749939,0.5211556553840637,-0.0012592165730893612,0.056792616844177246,1.5765342712402344,0.7779449224472046,1.8703327178955078,0.0001,40000.0
4.0,28333.0,2.8333,0.708325,0.708325,0.12685096263885498,0.44582852721214294,-0.0030653332360088825,0.05888185277581215,1.7474606037139893,0.7770742774009705,1.8905032873153687,0.0001,40000.0
4.0,30000.0,3.0,0.75,0.75,0.13823536038398743,0.372274249792099,-0.004052844364196062,0.05815902352333069,1.9492131471633911,0.7742757797241211,1.9141608476638794,0.0001,40000.0
4.0,31667.0,3.1667,0.791675,0.791675,0.1474759578704834,0.3089146614074707,-0.003891024738550186,0.05659807473421097,2.1496269702911377,0.7743738293647766,1.9382827281951904,0.0001,40000.0
4.0,33333.0,3.3333000000000004,0.8333250000000001,0.8333250000000001,0.1527632772922516,0.25284644961357117,-0.004949286580085754,0.05470098555088043,2.3794755935668945,0.7816159129142761,1.966204285621643,0.0001,40000.0
4.0,35000.0,3.5,0.875,0.875,0.15023893117904663,0.20404082536697388,-0.0042703961953520775,0.05509260669350624,2.6068642139434814,0.7869741916656494,1.9934115409851074,0.0001,40000.0
4.0,36667.0,3.6667,0.916675,0.916675,0.14230918884277344,0.1650097668170929,-0.0038000859785825014,0.05482928082346916,2.8334383964538574,0.7850682735443115,2.0192058086395264,0.0001,40000.0
4.0,38333.0,3.8333000000000004,0.9583250000000001,0.9583250000000001,0.13037902116775513,0.13604998588562012,-0.005288677755743265,0.0554107129573822,3.0546414852142334,0.7847552299499512,2.0445749759674072,0.0001,40000.0
4.0,40000.0,4.0,1.0,1.0,0.11549690365791321,0.11549690365791321,-0.00475498428568244,0.05693279951810837,3.254884958267212,0.7852783799171448,2.0675065517425537,0.0001,40000.0
6.0,0.0,0.0,0.0,0.0,0.08958488702774048,0.8982871770858765,-8.56628394103609e-05,-0.002894688630476594,0.9977625608444214,0.992104709148407,1.835579752922058,0.0001,60000.0
6.0,2500.0,0.25,0.041666666666666664,0.041666666666666664,0.06571267545223236,0.9483085870742798,0.0016601281240582466,0.01151041965931654,0.9124977588653564,0.8870167136192322,1.8088276386260986,0.0001,60000.0
6.0,5000.0,0.5,0.08333333333333333,0.08333333333333333,0.05604676902294159,0.9791297316551208,0.004262707196176052,0.023212887346744537,0.8658182621002197,0.8336374759674072,1.7945785522460938,0.0001,60000.0
6.0,7500.0,0.75,0.125,0.125,0.053815748542547226,0.9989763498306274,0.0066084605641663074,0.031550969928503036,0.8422003984451294,0.8077157139778137,1.7874081134796143,0.0001,60000.0
6.0,10000.0,1.0,0.16666666666666666,0.16666666666666666,0.05225859582424164,1.0057258605957031,0.003168039722368121,0.037231121212244034,0.8319263458251953,0.7913644313812256,1.7833611965179443,0.0001,60000.0
6.0,12500.0,1.25,0.20833333333333334,0.20833333333333334,0.05170616880059242,1.0031284093856812,0.006835981272161007,0.04416695237159729,0.8355279564857483,0.7861212491989136,1.7825343608856201,0.0001,60000.0
6.0,15000.0,1.5,0.25,0.25,0.051104120910167694,0.9964756369590759,0.004998312797397375,0.04514048621058464,0.841739296913147,0.7777013778686523,1.782043218612671,0.0001,60000.0
6.0,17500.0,1.75,0.2916666666666667,0.2916666666666667,0.05282048508524895,0.9817454218864441,0.0019666943699121475,0.047942936420440674,0.8588865399360657,0.7745866179466248,1.783502459526062,0.0001,60000.0
6.0,20000.0,2.0,0.3333333333333333,0.3333333333333333,0.05457702651619911,0.9611732959747314,0.0019890146795660257,0.049421388655900955,0.8839678168296814,0.7731566429138184,1.786220908164978,0.0001,60000.0
6.0,22500.0,2.25,0.375,0.375,0.053661931306123734,0.9217938184738159,0.004654564894735813,0.05225231498479843,0.9271714091300964,0.7710619568824768,1.7911550998687744,0.0001,60000.0
6.0,25000.0,2.5,0.4166666666666667,0.4166666666666667,0.05835157260298729,0.8876704573631287,0.004013150930404663,0.051910173147916794,0.9741949439048767,0.7780213356018066,1.7979202270507812,0.0001,60000.0
6.0,27500.0,2.75,0.4583333333333333,0.4583333333333333,0.05907605588436127,0.8351117372512817,0.006594797596335411,0.052593983709812164,1.0414854288101196,0.7705363035202026,1.8050013780593872,0.0001,60000.0
6.0,30000.0,3.0,0.5,0.5,0.0665530115365982,0.7792481184005737,0.005593336187303066,0.052499208599328995,1.1277422904968262,0.7730085849761963,1.8157943487167358,0.0001,60000.0
6.0,32500.0,3.25,0.5416666666666666,0.5416666666666666,0.07201431691646576,0.7053245306015015,0.0040344782173633575,0.0546303354203701,1.2418451309204102,0.7799972891807556,1.8305548429489136,0.0001,60000.0
6.0,35000.0,3.5,0.5833333333333334,0.5833333333333334,0.07822071015834808,0.6272366046905518,0.002946492750197649,0.05523340031504631,1.3721905946731567,0.7766472101211548,1.845725417137146,0.0001,60000.0
6.0,37500.0,3.75,0.625,0.625,0.0886043906211853,0.5508254766464233,-0.0012345410650596023,0.05544912442564964,1.522440791130066,0.7779738903045654,1.8639246225357056,0.0001,60000.0
6.0,40000.0,4.0,0.6666666666666666,0.6666666666666666,0.09736792743206024,0.4679363965988159,-0.004881627857685089,0.05395791307091713,1.7073354721069336,0.7740069031715393,1.8854777812957764,0.0001,60000.0
6.0,42500.0,4.25,0.7083333333333334,0.7083333333333334,0.10454174876213074,0.3875965476036072,-0.003409497207030654,0.053496718406677246,1.916549801826477,0.7721288204193115,1.9102065563201904,0.0001,60000.0
6.0,45000.0,4.5,0.75,0.75,0.11061273515224457,0.3122757375240326,-0.004242664203047752,0.05470617115497589,2.151520252227783,0.772318959236145,1.938018798828125,0.0001,60000.0
6.0,47500.0,4.75,0.7916666666666666,0.7916666666666666,0.11524069309234619,0.24994277954101562,-0.00451041990891099,0.054841361939907074,2.390706777572632,0.7744377851486206,1.9664335250854492,0.0001,60000.0
6.0,50000.0,5.0,0.8333333333333334,0.8333333333333334,0.11532232165336609,0.19530507922172546,-0.0056517403572797775,0.05729227885603905,2.6508545875549316,0.7766634225845337,1.9967578649520874,0.0001,60000.0
6.0,52500.0,5.25,0.875,0.875,0.1134154349565506,0.1540842354297638,-0.004419990815222263,0.055352624505758286,2.9185738563537598,0.7808318138122559,2.028489112854004,0.0001,60000.0
6.0,55000.0,5.5,0.9166666666666666,0.9166666666666666,0.10823336243629456,0.12453287839889526,-0.005733653903007507,0.05683854967355728,3.16853928565979,0.785183846950531,2.0576255321502686,0.0001,60000.0
6.0,57500.0,5.75,0.9583333333333334,0.9583333333333334,0.09975133091211319,0.1034901961684227,-0.006870600860565901,0.05558989197015762,3.415966510772705,0.7830407619476318,2.085369348526001,0.0001,60000.0
6.0,60000.0,6.0,1.0,1.0,0.09134727716445923,0.09134727716445923,-0.005058390088379383,0.05648394301533699,3.616126775741577,0.780243456363678,2.107581615447998,0.0001,60000.0
8.0,0.0,0.0,0.0,0.0,0.08958488702774048,0.8982871770858765,-8.56628394103609e-05,-0.002894688630476594,0.9977625608444214,0.992104709148407,1.835579752922058,0.0001,80000.0
8.0,3333.0,0.33330000000000004,0.041662500000000005,0.041662500000000005,0.06187383830547333,0.9614020586013794,0.0003403671144042164,0.020340394228696823,0.8926596641540527,0.8674841523170471,1.8030952215194702,0.0001,80000.0
8.0,6667.0,0.6667000000000001,0.08333750000000001,0.08333750000000001,0.05434584617614746,0.9911700487136841,0.00029137221281416714,0.03587203100323677,0.8488824367523193,0.8161271214485168,1.7892780303955078,0.0001,80000.0
8.0,10000.0,1.0,0.125,0.125,0.05143734812736511,1.0084577798843384,0.0011295683216303587,0.04438246041536331,0.8272354006767273,0.7959656119346619,1.7829043865203857,0.0001,80000.0
8.0,13333.0,1.3333000000000002,0.16666250000000002,0.16666250000000002,0.05140388011932373,1.0082380771636963,0.0016557363560423255,0.05328727513551712,0.8282274007797241,0.780719518661499,1.780287265777588,0.0001,80000.0
8.0,16667.0,1.6667,0.2083375,0.2083375,0.05248923599720001,1.0060820579528809,0.0013882855419069529,0.054893601685762405,0.8316747546195984,0.7752131819725037,1.7797306776046753,0.0001,80000.0
8.0,20000.0,2.0,0.25,0.25,0.05105018615722656,0.9947713613510132,0.0024648106191307306,0.05681825056672096,0.8424304723739624,0.7793464064598083,1.781642198562622,0.0001,80000.0
8.0,23333.0,2.3333,0.2916625,0.2916625,0.05175313726067543,0.9758642315864563,-0.0006540565518662333,0.0599784255027771,0.8633659482002258,0.7737714052200317,1.7832906246185303,0.0001,80000.0
8.0,26667.0,2.6667,0.3333375,0.3333375,0.052941009402275085,0.9539074301719666,-6.901260348968208e-05,0.062028251588344574,0.8905898332595825,0.774863600730896,1.7865972518920898,0.0001,80000.0
8.0,30000.0,3.0,0.375,0.375,0.05445609986782074,0.9151120185852051,0.0040346975438296795,0.06190535053610802,0.9376806020736694,0.7731256484985352,1.7920526266098022,0.0001,80000.0
8.0,33333.0,3.3333000000000004,0.41666250000000005,0.41666250000000005,0.055983301252126694,0.8717774152755737,0.000826603383757174,0.05864490568637848,0.9926156401634216,0.7733925580978394,1.7990446090698242,0.0001,80000.0
8.0,36667.0,3.6667,0.4583375,0.4583375,0.06014934182167053,0.8213400840759277,0.0011602408485487103,0.058829713612794876,1.0643378496170044,0.7803483009338379,1.8086267709732056,0.0001,80000.0
8.0,40000.0,4.0,0.5,0.5,0.06407762318849564,0.7557410001754761,-0.0026548742316663265,0.05606186389923096,1.1624220609664917,0.7802661657333374,1.820690393447876,0.0001,80000.0
8.0,43333.0,4.3333,0.5416625,0.5416625,0.06717132031917572,0.6763931512832642,0.0034328019246459007,0.05795544758439064,1.285739779472351,0.7735870480537415,1.834612488746643,0.0001,80000.0
8.0,46667.0,4.6667000000000005,0.5833375000000001,0.5833375000000001,0.07416264712810516,0.5945917367935181,0.001805224223062396,0.05579325556755066,1.4343544244766235,0.7713828086853027,1.852309226989746,0.0001,80000.0
8.0,50000.0,5.0,0.625,0.625,0.08044701814651489,0.5117398500442505,0.000748020363971591,0.05244313180446625,1.6098015308380127,0.780110239982605,1.8747903108596802,0.0001,80000.0
8.0,53333.0,5.3333,0.6666625,0.6666625,0.08614163845777512,0.426087886095047,0.00029009353602305055,0.051754891872406006,1.8132883310317993,0.7820680737495422,1.8992377519607544,0.0001,80000.0
8.0,56667.0,5.6667000000000005,0.7083375000000001,0.7083375000000001,0.09280510246753693,0.34555289149284363,-0.0009464339818805456,0.05095108225941658,2.0510621070861816,0.7810223698616028,1.927205204963684,0.0001,80000.0
8.0,60000.0,6.0,0.75,0.75,0.09537442028522491,0.27283793687820435,-0.0015959007432684302,0.05615230277180672,2.2997310161590576,0.7835948467254639,1.9569072723388672,0.0001,80000.0
8.0,63333.0,6.3333,0.7916625,0.7916625,0.0977100357413292,0.21242967247962952,-0.001429238822311163,0.05794648453593254,2.5667176246643066,0.7838819622993469,1.9879052639007568,0.0001,80000.0
8.0,66667.0,6.6667000000000005,0.8333375000000001,0.8333375000000001,0.09864230453968048,0.16534113883972168,-0.004103566519916058,0.060202401131391525,2.8403334617614746,0.7837062478065491,2.0195069313049316,0.0001,80000.0
8.0,70000.0,7.0,0.875,0.875,0.09669335186481476,0.12921980023384094,-0.007217274978756905,0.059604890644550323,3.130542516708374,0.7859435677528381,2.0530545711517334,0.0001,80000.0
8.0,73333.0,7.3333,0.9166625,0.9166625,0.09415069222450256,0.10676487535238266,-0.009066818282008171,0.059015046805143356,3.3805418014526367,0.7835744619369507,2.0814130306243896,0.0001,80000.0
8.0,76667.0,7.6667000000000005,0.9583375000000001,0.9583375000000001,0.08838612586259842,0.09113874286413193,-0.010002616792917252,0.05882595479488373,3.61082124710083,0.7810508608818054,2.10725736618042,0.0001,80000.0
8.0,80000.0,8.0,1.0,1.0,0.08386699855327606,0.08386699855327606,-0.008674114011228085,0.05719108134508133,3.8048698902130127,0.789713442325592,2.130312442779541,0.0001,80000.0
10.0,0.0,0.0,0.0,0.0,0.08958488702774048,0.8982871770858765,-8.56628394103609e-05,-0.002894688630476594,0.9977625608444214,0.992104709148407,1.835579752922058,0.0001,100000.0
10.0,4167.0,0.4167,0.04167,0.04167,0.0588495135307312,0.9760931134223938,0.0009817301761358976,0.02435656264424324,0.8729483485221863,0.8559839129447937,1.7985857725143433,0.0001,100000.0
10.0,8333.0,0.8333,0.08333,0.08333,0.05480288714170456,1.0064287185668945,-0.005351292435079813,0.03870118409395218,0.833042323589325,0.8051258325576782,1.785280704498291,0.0001,100000.0
10.0,12500.0,1.25,0.125,0.125,0.052339229732751846,1.0086888074874878,-0.001797582022845745,0.04632275179028511,0.8291745185852051,0.780178427696228,1.7805389165878296,0.0001,100000.0
10.0,16667.0,1.6667,0.16667,0.16667,0.050975602120161057,1.0098237991333008,-0.005503338295966387,0.051079753786325455,0.8249872922897339,0.7695503234863281,1.7785111665725708,0.0001,100000.0
10.0,20833.0,2.0833,0.20833,0.20833,0.05059818923473358,1.0057690143585205,-0.0024605020880699158,0.055800583213567734,0.8300794363021851,0.7751256227493286,1.7796024084091187,0.0001,100000.0
10.0,25000.0,2.5,0.25,0.25,0.05153314769268036,0.994179904460907,-0.0047395373694598675,0.05803525075316429,0.8428258299827576,0.7809118628501892,1.7818293571472168,0.0001,100000.0
10.0,29167.0,2.9167,0.29167,0.29167,0.05236171558499336,0.9794047474861145,0.001340063288807869,0.06302516162395477,0.8609908819198608,0.7748143672943115,1.7828056812286377,0.0001,100000.0
10.0,33333.0,3.3333000000000004,0.33333,0.33333,0.05266457423567772,0.9523140788078308,-0.004063109401613474,0.05715953931212425,0.8931681513786316,0.767295241355896,1.785886526107788,0.0001,100000.0
10.0,37500.0,3.75,0.375,0.375,0.053742729127407074,0.9087411761283875,0.00015415617963299155,0.0547800287604332,0.9479221701622009,0.7794296145439148,1.7946268320083618,0.0001,100000.0
10.0,41667.0,4.1667000000000005,0.41667000000000004,0.41667000000000004,0.05757007375359535,0.860700249671936,0.004361087456345558,0.05505622923374176,1.0115965604782104,0.7796820998191833,1.8024849891662598,0.0001,100000.0
10.0,45833.0,4.5833,0.45833,0.45833,0.05859535187482834,0.8017106056213379,0.0005991346552036703,0.05264108255505562,1.0910868644714355,0.7699479460716248,1.810964584350586,0.0001,100000.0
10.0,50000.0,5.0,0.5,0.5,0.062045201659202576,0.7350050210952759,-0.0013913176953792572,0.05540007725358009,1.1956547498703003,0.774226188659668,1.8239654302597046,0.0001,100000.0
10.0,54167.0,5.4167000000000005,0.5416700000000001,0.5416700000000001,0.06552723050117493,0.657508909702301,0.0011849889997392893,0.05738670751452446,1.3211536407470703,0.7714298963546753,1.838742971420288,0.0001,100000.0
10.0,58333.0,5.8333,0.58333,0.58333,0.071884885430336,0.5748705267906189,0.004512358456850052,0.05673392117023468,1.4804033041000366,0.7764554619789124,1.8584665060043335,0.0001,100000.0
10.0,62500.0,6.25,0.625,0.625,0.07744838297367096,0.4901103973388672,0.006262850947678089,0.05831807106733322,1.6619338989257812,0.7711740136146545,1.8795255422592163,0.0001,100000.0
10.0,66667.0,6.6667000000000005,0.6666700000000001,0.6666700000000001,0.0811963751912117,0.40240395069122314,0.0026697765570133924,0.060980331152677536,1.8840665817260742,0.7771481871604919,1.9065141677856445,0.0001,100000.0
10.0,70833.0,7.0833,0.70833,0.70833,0.0838446319103241,0.3202790319919586,0.001873955363407731,0.06003376841545105,2.133146047592163,0.782275378704071,1.9367005825042725,0.0001,100000.0
10.0,75000.0,7.5,0.75,0.75,0.08735617250204086,0.2486272007226944,-0.003546102438122034,0.060770876705646515,2.4095540046691895,0.7768571376800537,1.9680249691009521,0.0001,100000.0
10.0,79167.0,7.9167000000000005,0.7916700000000001,0.7916700000000001,0.08982357382774353,0.19131170213222504,-0.005241453181952238,0.05616769567131996,2.6981236934661865,0.780652642250061,2.002544403076172,0.0001,100000.0
10.0,83333.0,8.333300000000001,0.8333300000000001,0.8333300000000001,0.09179335832595825,0.14782056212425232,-0.0030537487473338842,0.05836344137787819,3.0037288665771484,0.7877463102340698,2.0387532711029053,0.0001,100000.0
10.0,87500.0,8.75,0.875,0.875,0.0881657749414444,0.11528756469488144,-0.004314306657761335,0.0545642226934433,3.2644028663635254,0.7878187298774719,2.069087028503418,0.0001,100000.0
10.0,91667.0,9.1667,0.9166700000000001,0.9166700000000001,0.08571925759315491,0.09533016383647919,0.0036224578507244587,0.055053532123565674,3.5469396114349365,0.7838424444198608,2.1004106998443604,0.0001,100000.0
10.0,95833.0,9.583300000000001,0.9583300000000001,0.9583300000000001,0.08214046061038971,0.08412904292345047,0.002572966506704688,0.0566752664744854,3.768709421157837,0.7795957326889038,2.124783754348755,0.0001,100000.0
10.0,100000.0,10.0,1.0,1.0,0.08078145980834961,0.08078145980834961,-0.0022069402039051056,0.05632114037871361,3.945194721221924,0.7878589630126953,2.1459336280822754,0.0001,100000.0
12.0,0.0,0.0,0.0,0.0,0.08958488702774048,0.8982871770858765,-8.56628394103609e-05,-0.002894688630476594,0.9977625608444214,0.992104709148407,1.835579752922058,0.0001,120000.0
12.0,5000.0,0.5,0.041666666666666664,0.041666666666666664,0.05609878897666931,0.9912121295928955,-0.0015871901996433735,0.023584945127367973,0.8537530303001404,0.8383273482322693,1.7938382625579834,0.0001,120000.0
